,VC,Size,Internal Weight,External Weight,Quality,P-value,Min Dist,Max Dist,Total Dist,Below Thres,Taxon Prediction Score,Avg Dist,Genera,Families,Orders,Members
737,VC_711_0,5,465.9897569746239,21.426198058441386,0.9560412460092984,0.001277164891224681,1.0,2.8284271247461903,10,10,1.0,2.07554902688189,1,1,1,"contigs_cluasted1975;size=3,contigs_cluasted2029;size=3,contigs_cluasted2172;size=1,contigs_cluasted2917;size=1,contigs_cluasted3152;size=1"
738,VC_712_0,4,175.63322525825015,38.13202600038351,0.8216172844937846,0.002670496262533603,3.4641016151377544,5.477225575051661,6,6,1.0,4.4159070631364585,1,1,1,"contigs_cluasted1715;size=1,contigs_cluasted2158;size=1,contigs_cluasted2187;size=2,contigs_cluasted3437;size=1"
739,VC_713_0,2,22.203970980042907,0,1.0,0.0,5.196152422706632,5.196152422706632,1,1,1.0,5.196152422706632,1,1,1,"contigs_cluasted172;size=1,contigs_cluasted246;size=1"
740,VC_714_0,2,15.17015810689681,4.088140561684542,0.787720575319871,0.27014568730370997,2.8284271247461903,2.8284271247461903,1,1,1.0,2.8284271247461903,1,1,1,"contigs_cluasted1787;size=1,contigs_cluasted1991;size=1"
741,VC_715_0,2,27.865795458811828,39.6901069220852,0.4124849861629784,0.07736446174268927,2.449489742783178,2.449489742783178,1,1,1.0,2.449489742783178,1,1,1,"contigs_cluasted1844;size=1,contigs_cluasted2778;size=1"
742,VC_716_0,3,152.91392399329212,3.793008789784186,0.9757955265767679,0.03826125023752961,1.4142135623730951,2.23606797749979,3,3,1.0,1.7941107824805875,1,1,1,"contigs_cluasted1878;size=1,contigs_cluasted1963;size=1,contigs_cluasted2009;size=1"
743,VC_717_0,2,1.9622100379873129,3.823052195503585,0.33917391447324097,0.5,1.0,1.0,1,1,1.0,1.0,1,1,1,"contigs_cluasted9587;size=1,contigs_cluasted9791;size=1"
744,VC_719_0,2,30.124162663597627,0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1,1,1,"contigs_cluasted1921;size=1,contigs_cluasted2452;size=1"
745,VC_71_0,2,54.90680576941245,80.01077487114645,0.4069655378396726,0.07078943167762192,3.872983346207417,3.872983346207417,1,1,1.0,3.872983346207417,1,1,1,"contigs_cluasted1662;size=1,contigs_cluasted898;size=1"
746,VC_720_0,3,22.373488885449735,66.51711984686132,0.25169688007004437,0.33630190872075827,1.4142135623730951,3.1622776601683795,3,3,1.0,2.4683061157625548,1,1,1,"contigs_cluasted4125;size=1,contigs_cluasted8058;size=1,contigs_cluasted9636;size=1"
747,VC_721_0,2,49.65332165319706,1.2326759456139262,0.9757757339193301,0.5,2.8284271247461903,2.8284271247461903,1,1,1.0,2.8284271247461903,1,1,1,"contigs_cluasted2116;size=1,contigs_cluasted2143;size=1"
748,VC_722_0,2,7.403945689935318,9.622679491374402,0.43484516814657415,0.27014568730370997,4.358898943540674,4.358898943540674,1,1,1.0,4.358898943540674,1,1,1,"contigs_cluasted2120;size=1,contigs_cluasted2543;size=1"
749,VC_723_0,2,13.84771621707635,0,1.0,0.0,2.6457513110645907,2.6457513110645907,1,1,1.0,2.6457513110645907,1,1,1,"contigs_cluasted2121;size=1,contigs_cluasted7603;size=1"
750,VC_724_0,2,11.852404974790158,0,1.0,0.0,3.3166247903554,3.3166247903554,1,1,1.0,3.3166247903554,1,1,1,"contigs_cluasted2194;size=1,contigs_cluasted5052;size=1"
751,VC_725_0,3,97.76156842746221,0,1.0,0.0,0.0,3.0,3,3,1.0,2.0,1,1,1,"contigs_cluasted2198;size=1,contigs_cluasted2199;size=1,contigs_cluasted2321;size=1"
752,VC_726_0,2,4.800789297255434,66.62881797569347,0.06721007549307274,0.33042975367853944,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"contigs_cluasted6911;size=1,contigs_cluasted7838;size=1"
753,VC_727_0,2,3.5193612471107274,10.2395249863592,0.25578823659065614,0.27014568730370997,4.898979485566356,4.898979485566356,1,1,1.0,4.898979485566356,1,1,1,"contigs_cluasted2475;size=1,contigs_cluasted2666;size=1"
754,VC_728_0,2,5.5001120317592385,13.190092041679652,0.29427779440758395,0.12078329348448641,3.3166247903554,3.3166247903554,1,1,1.0,3.3166247903554,1,1,1,"contigs_cluasted2781;size=1,contigs_cluasted2940;size=1"
755,VC_72_0,29,21003.852510568227,4263.284978897589,0.8312715486400071,3.2222383729313194e-144,0.0,8.06225774829855,406,406,1.0,6.151778338074876,2,1,1,"Burkholderia~phage~KL3,Burkholderia~phage~KS14,Burkholderia~phage~KS5,Burkholderia~phage~ST79,Burkholderia~virus~phi52237,Burkholderia~virus~phiE122,Burkholderia~virus~phiE202,Enterobacteria~phage~P88,Enterobacteria~phage~fiAA91-ss,Erwinia~phage~ENT90,Escherichia~phage~pro147,Escherichia~phage~pro483,Escherichia~virus~186,Escherichia~virus~P2,Escherichia~virus~Wphi,Mannheimia~phage~vB_MhM_587AP1,Mannheimia~virus~PHL101,Pseudomonas~virus~phiCTX,Ralstonia~phage~RSY1,Ralstonia~virus~RSA1,Salmonella~phage~FSL~SP-004,Salmonella~phage~RE-2010,Salmonella~phage~SEN1,Salmonella~phage~SEN4,Salmonella~phage~SEN5,Salmonella~virus~Fels2,Salmonella~virus~PsP3,Stenotrophomonas~phage~Smp131,Yersinia~virus~L413C"
756,VC_730_0,2,1.4364023370229058,0,1.0,0.0,5.291502622129181,5.291502622129181,1,1,1.0,5.291502622129181,1,1,1,"contigs_cluasted284;size=2,contigs_cluasted7967;size=1"
757,VC_732_0,3,123.43904142408272,157.2771853981518,0.43972891350613424,0.003405958906133476,1.0,3.1622776601683795,3,3,1.0,2.3874258867227933,1,1,1,"contigs_cluasted4215;size=2,contigs_cluasted4368;size=1,contigs_cluasted4369;size=2"
758,VC_733_0,12,964.2927154854113,308.89455800761345,0.7573848211974719,7.421265927595594e-14,0.0,4.358898943540674,66,66,1.0,2.787186092808743,1,1,1,"contigs_cluasted3359;size=1,contigs_cluasted4995;size=1,contigs_cluasted5034;size=1,contigs_cluasted5357;size=2,contigs_cluasted5733;size=2,contigs_cluasted5805;size=1,contigs_cluasted5978;size=1,contigs_cluasted5981;size=1,contigs_cluasted6050;size=1,contigs_cluasted6087;size=1,contigs_cluasted6094;size=1,contigs_cluasted6200;size=1"
759,VC_734_0,2,20.470088467227434,0,1.0,0.0,2.8284271247461903,2.8284271247461903,1,1,1.0,2.8284271247461903,1,1,1,"contigs_cluasted3066;size=1,contigs_cluasted3960;size=1"
760,VC_735_0,1,0,27.56583013227735,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted3298;size=1
761,VC_736_0,7,180.66802903165427,52.303476454831895,0.7754941045446185,9.958742142265522e-05,0.0,2.8284271247461903,21,21,1.0,2.0483787378083256,1,1,1,"contigs_cluasted3118;size=1,contigs_cluasted5580;size=1,contigs_cluasted5891;size=1,contigs_cluasted6027;size=1,contigs_cluasted6053;size=1,contigs_cluasted8023;size=1,contigs_cluasted8575;size=1"
762,VC_737_0,4,27.10269978678827,7.463310590812711,0.7840852759898207,0.2790923247113286,1.7320508075688772,3.3166247903554,6,6,1.0,2.7704698503826375,1,1,1,"contigs_cluasted3513;size=1,contigs_cluasted4176;size=1,contigs_cluasted4855;size=2,contigs_cluasted6482;size=1"
763,VC_738_0,5,351.0515145738319,94.85693824658992,0.7872726169539757,6.927744581522895e-06,0.0,3.0,10,10,1.0,1.815769367528255,1,1,1,"contigs_cluasted3688;size=1,contigs_cluasted3807;size=1,contigs_cluasted3825;size=1,contigs_cluasted3850;size=1,contigs_cluasted4683;size=1"
764,VC_739_0,3,26.175668264048774,82.18338552553686,0.24156420113152108,0.23251865737122962,1.4142135623730951,2.449489742783178,3,3,1.0,1.9545677683854243,1,1,1,"contigs_cluasted4547;size=1,contigs_cluasted4764;size=1,contigs_cluasted7380;size=1"
765,VC_73_0,7,1199.3891415911721,902.7897871539075,0.5705456967486404,4.097854976507688e-14,0.0,6.928203230275509,21,21,1.0,5.237832089955695,2,1,1,"Aeromonas~virus~phiO18P,Haemophilus~virus~HP1,Haemophilus~virus~HP2,Pasteurella~virus~F108,Pseudomonas~phage~phi3,Vibrio~phage~VPUSM~8,Vibrio~virus~K139"
766,VC_740_0,2,27.388551450699573,0,1.0,0.0,2.0,2.0,1,1,1.0,2.0,1,1,1,"contigs_cluasted3736;size=1,contigs_cluasted3906;size=1"
767,VC_741_0,2,1.4393312926921409,3.1005113349972273,0.31704431424855656,0.5,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"contigs_cluasted8529;size=1,contigs_cluasted8752;size=1"
768,VC_742_0,3,35.78079217514825,115.69610860544563,0.2362128614380274,0.002395227164189595,1.0,2.6457513110645907,3,3,1.0,2.031747017949256,1,1,1,"contigs_cluasted6249;size=6,contigs_cluasted6289;size=3,contigs_cluasted8437;size=1"
769,VC_743_0,2,6.931256237531136,0,1.0,0.0,2.449489742783178,2.449489742783178,1,1,1.0,2.449489742783178,1,1,1,"contigs_cluasted4281;size=1,contigs_cluasted7697;size=1"
770,VC_744_0,4,64.69732732828594,4.800789297255434,0.9309220230654267,0.10564977366685535,1.7320508075688772,2.8284271247461903,6,6,1.0,2.2863619345996025,1,1,1,"contigs_cluasted4350;size=1,contigs_cluasted5137;size=1,contigs_cluasted5298;size=1,contigs_cluasted6168;size=1"
771,VC_745_0,2,2.5121518994474132,0,1.0,0.0,3.0,3.0,1,1,1.0,3.0,1,1,1,"contigs_cluasted4403;size=1,contigs_cluasted4406;size=1"
772,VC_746_0,4,87.62568822335533,45.22376651160753,0.6595863595990681,0.0004422835781525009,1.4142135623730951,2.0,6,6,1.0,1.804737854124365,1,1,1,"contigs_cluasted6545;size=2,contigs_cluasted7414;size=1,contigs_cluasted7772;size=1,contigs_cluasted8426;size=1"
773,VC_747_0,2,16.6544750833873,0,1.0,0.0,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"contigs_cluasted4953;size=1,contigs_cluasted8064;size=1"
774,VC_748_0,1,0,141.65002146166918,0.0,0.0,0,0,1,1,1,0,1,1,1,contigs_cluasted6012;size=1
775,VC_749_0,17,2768.995975335116,1071.8195182340141,0.7209395973254599,9.295296981591957e-58,0.0,2.23606797749979,136,136,1.0,1.4189351682400935,1,1,1,"contigs_cluasted5093;size=1,contigs_cluasted5593;size=1,contigs_cluasted5629;size=6,contigs_cluasted5697;size=2,contigs_cluasted5738;size=1,contigs_cluasted5773;size=1,contigs_cluasted5778;size=1,contigs_cluasted5834;size=1,contigs_cluasted5861;size=1,contigs_cluasted5937;size=3,contigs_cluasted6054;size=1,contigs_cluasted6297;size=1,contigs_cluasted6455;size=1,contigs_cluasted6683;size=1,contigs_cluasted7721;size=1,contigs_cluasted8296;size=1,contigs_cluasted8299;size=1"
776,VC_74_0,2,300.0,4150.266337316154,0.0674116956741341,0.045121903553438675,2.449489742783178,2.449489742783178,1,1,1.0,2.449489742783178,2,1,1,"Escherichia~Stx1~converting~phage,Escherichia~phage~Stx2~II"
777,VC_74_1,14,10819.572439882637,7960.517117951244,0.5761193207606077,5.757047458958451e-47,3.0,9.539392014169456,91,81,0.8901098901098901,7.707235346059076,5,1,1,"Enterobacteria~phage~933W,Enterobacteria~phage~VT2-Sakai,Enterobacteria~phage~VT2phi_272,Escherichia~phage~Min27,Escherichia~phage~P13374,Escherichia~phage~PA2,Escherichia~phage~PA28,Escherichia~phage~TL-2011c,Escherichia~phage~phi191,Escherichia~phage~vB_EcoP_24B,Shigella~phage~75/02~Stx,Shigella~phage~POCJ13,Shigella~phage~Ss-VASD,Stx2-converting~phage~86"
778,VC_750_0,3,4.807454866267245,6.342708857790487,0.4311555404244532,0.11228731260960106,0.0,1.0,3,3,1.0,0.6666666666666666,1,1,1,"contigs_cluasted8516;size=1,contigs_cluasted8669;size=1,contigs_cluasted8852;size=1"
779,VC_751_0,2,1.4393312926921409,16.713652393334993,0.07928896525148287,0.228028270125128,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"contigs_cluasted8689;size=3,contigs_cluasted8888;size=1"
780,VC_752_0,6,138.23441270858157,0,1.0,0.0,0.0,1.7320508075688772,15,15,1.0,1.1885132111258119,1,1,1,"contigs_cluasted5117;size=7,contigs_cluasted5531;size=1,contigs_cluasted6257;size=4,contigs_cluasted8370;size=1,contigs_cluasted8460;size=2,contigs_cluasted8466;size=2"
781,VC_753_0,3,68.77145926703963,0,1.0,0.0,0.0,0.0,3,3,1.0,0.0,1,1,1,"contigs_cluasted5269;size=4,contigs_cluasted5374;size=4,contigs_cluasted6970;size=2"
782,VC_754_0,2,1.9622100379873129,7.40965864667992,0.20937233587124093,0.18642896819759158,1.0,1.0,1,1,1.0,1.0,1,1,1,"contigs_cluasted8458;size=1,contigs_cluasted8502;size=1"
783,VC_755_0,3,21.730798126912934,5.946903836497512,0.7851373699897759,0.5,1.0,1.7320508075688772,3,3,1.0,1.3820881233139908,1,1,1,"contigs_cluasted5628;size=1,contigs_cluasted6131;size=1,contigs_cluasted8734;size=1"
784,VC_756_0,2,4.645894085535766,0,1.0,0.0,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"contigs_cluasted5783;size=2,contigs_cluasted7130;size=1"
785,VC_757_0,2,26.13445505366166,0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1,1,1,"contigs_cluasted5836;size=1,contigs_cluasted5843;size=1"
786,VC_758_0,4,11.77326322709986,8.936895983498935,0.5684776783886182,0.00032961382336389673,0.0,1.0,6,6,1.0,0.5,1,1,1,"contigs_cluasted8523;size=1,contigs_cluasted8743;size=1,contigs_cluasted8775;size=1,contigs_cluasted9113;size=1"
787,VC_759_0,7,177.54833156818373,5.450900143212547,0.9702135353671373,0.0009484566872936473,1.0,2.23606797749979,21,21,1.0,1.5253278537836015,1,1,1,"contigs_cluasted5999;size=1,contigs_cluasted6073;size=4,contigs_cluasted6084;size=1,contigs_cluasted6288;size=3,contigs_cluasted6377;size=1,contigs_cluasted8216;size=2,contigs_cluasted8230;size=1"
788,VC_75_0,2,10.801743070703145,54.85076414933165,0.16452902605076505,0.06134554879692774,7.54983443527075,7.54983443527075,1,1,1.0,7.54983443527075,2,2,1,"Agrobacterium~phage~7-7-1,Rhizobium~phage~vB_RglS_P106B"
789,VC_760_0,2,6.344843845116222,56.32940641772334,0.10123525719905051,0.05388185959792547,1.0,1.0,1,1,1.0,1.0,1,1,1,"contigs_cluasted7585;size=1,contigs_cluasted8708;size=1"
790,VC_762_0,2,1.4850917824753074,12.890496928313606,0.10330650190073554,0.5,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"contigs_cluasted8592;size=1,contigs_cluasted9047;size=1"
791,VC_763_0,2,11.766734359212576,6.3730044850355,0.6486716517941319,0.27014568730370997,0.0,0.0,1,1,1.0,0.0,1,1,1,"contigs_cluasted6811;size=1,contigs_cluasted7171;size=1"
792,VC_764_0,2,1.4393312926921409,4.1876601095767265,0.25579056191765037,0.5,0.0,0.0,1,1,1.0,0.0,1,1,1,"contigs_cluasted8801;size=1,contigs_cluasted9053;size=1"
793,VC_765_0,6,195.04252639367246,28.083241168226305,0.8741371672349069,0.0024268888497248156,0.0,2.0,15,15,1.0,1.2356779618002156,1,1,1,"contigs_cluasted6355;size=1,contigs_cluasted6414;size=1,contigs_cluasted6436;size=1,contigs_cluasted6441;size=1,contigs_cluasted6757;size=1,contigs_cluasted6797;size=1"
794,VC_766_0,2,1.6611800423050864,7.953729690229404,0.17277125719486078,0.3797314326899668,1.0,1.0,1,1,1.0,1.0,1,1,1,"contigs_cluasted8304;size=1,contigs_cluasted8536;size=3"
795,VC_767_0,2,6.344843845116222,2.6691565684501537,0.703887680720207,0.27014568730370997,0.0,0.0,1,1,1.0,0.0,1,1,1,"contigs_cluasted6373;size=1,contigs_cluasted7180;size=2"
796,VC_768_0,8,288.1200125181447,39.36506914679465,0.8797958400222018,0.002007175218832939,1.0,2.0,28,28,1.0,1.5531411501689838,1,1,1,"contigs_cluasted6505;size=4,contigs_cluasted6555;size=5,contigs_cluasted6633;size=1,contigs_cluasted6646;size=1,contigs_cluasted6785;size=1,contigs_cluasted6839;size=1,contigs_cluasted6841;size=1,contigs_cluasted6954;size=1"
797,VC_769_0,2,81.50736965409419,0,1.0,0.0,3.605551275463989,3.605551275463989,1,1,1.0,3.605551275463989,1,1,1,"contigs_cluasted656;size=1,contigs_cluasted666;size=1"
798,VC_76_0,1,0,1936.032338999886,0.0,0.0,0,0,1,1,1,0,1,1,1,Cronobacter~phage~vB_CsaM_GAP32
799,VC_76_1,1,0,1865.7018437497982,0.0,0.0,0,0,1,1,1,0,1,1,1,Pectobacterium~phage~CBB
800,VC_76_2,1,0,1904.0324287221385,0.0,0.0,0,0,1,1,1,0,1,1,1,Serratia~phage~BF
801,VC_76_3,1,0,1936.5889743606747,0.0,0.0,0,0,1,1,1,0,1,1,1,Yersinia~phage~fHe-Yen9-04
802,VC_76_4,2,300.0,3097.6066513820306,0.0882974489933878,0.07777422520682546,4.795831523312719,4.795831523312719,1,1,1.0,4.795831523312719,1,1,1,"Escherichia~phage~121Q,Escherichia~phage~PBECO~4"
803,VC_76_5,1,0,1962.4244086374624,0.0,0.0,0,0,1,1,1,0,1,1,1,Enterobacteria~phage~vB_KleM-RaK2
804,VC_770_0,4,32.83734523098039,0,1.0,0.0,0.0,1.4142135623730951,6,6,1.0,0.9714045207910317,1,1,1,"contigs_cluasted6572;size=1,contigs_cluasted8343;size=1,contigs_cluasted8526;size=1,contigs_cluasted8654;size=1"
805,VC_771_0,3,42.17684756934448,0,1.0,1,0.0,1.0,3,3,1.0,0.6666666666666666,1,1,1,"contigs_cluasted6667;size=1,contigs_cluasted7022;size=1,contigs_cluasted7713;size=1"
806,VC_772_0,2,11.766734359212576,0,1.0,0.0,1.7320508075688772,1.7320508075688772,1,1,1.0,1.7320508075688772,1,1,1,"contigs_cluasted7272;size=1,contigs_cluasted7780;size=1"
807,VC_773_0,1,0,4.736259143899385,0.0,1,0,0,1,1,1,0,1,1,1,contigs_cluasted8884;size=1
808,VC_774_0,2,1.6611800423050864,2.556443290629508,0.39386638188698764,0.27014568730370997,0.0,0.0,1,1,1.0,0.0,1,1,1,"contigs_cluasted8385;size=1,contigs_cluasted9279;size=1"
809,VC_775_0,2,1.4393312926921409,0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1,1,1,"contigs_cluasted8309;size=1,contigs_cluasted9692;size=1"
810,VC_776_0,2,1.4850917824753074,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"contigs_cluasted8381;size=1,contigs_cluasted8414;size=1"
811,VC_777_0,2,1.4850917824753074,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"contigs_cluasted8473;size=1,contigs_cluasted8769;size=1"
812,VC_778_0,3,7.317993878025903,0,1.0,1,0.0,0.0,3,3,1.0,0.0,1,1,1,"contigs_cluasted8623;size=1,contigs_cluasted9486;size=1,contigs_cluasted9673;size=1"
813,VC_779_0,2,5.742787227881683,3.322360084610173,0.6335018097243792,0.23975006109347674,1.0,1.0,1,1,1.0,1.0,1,1,1,"contigs_cluasted8634;size=1,contigs_cluasted8638;size=1"
814,VC_77_0,3,26.87283216978239,185.48681594738736,0.12654396637046256,0.003006302080894535,1.7320508075688772,2.449489742783178,3,3,1.0,1.9711971193069775,1,1,1,"contigs_cluasted100000327;size=1,contigs_cluasted6180;size=1,contigs_cluasted8307;size=3"
815,VC_780_0,2,1.4850917824753074,0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1,1,1,"contigs_cluasted8639;size=1,contigs_cluasted8917;size=1"
816,VC_781_0,2,1.9622100379873129,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"contigs_cluasted8733;size=1,contigs_cluasted9619;size=1"
817,VC_782_0,6,23.15424254021959,1.1840647859748463,0.9513497479465024,0.13987857627566125,0.0,1.0,15,15,1.0,0.3333333333333333,1,1,1,"contigs_cluasted8808;size=1,contigs_cluasted8815;size=1,contigs_cluasted8861;size=1,contigs_cluasted8896;size=1,contigs_cluasted8941;size=1,contigs_cluasted9950;size=1"
818,VC_783_0,2,1.9622100379873129,0,1.0,0.0,1.0,1.0,1,1,1.0,1.0,1,1,1,"contigs_cluasted9034;size=1,contigs_cluasted9181;size=1"
819,VC_784_0,2,1.9622100379873129,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"contigs_cluasted9170;size=1,contigs_cluasted9582;size=1"
820,VC_785_0,2,2.439331292675301,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"contigs_cluasted9178;size=1,contigs_cluasted9467;size=1"
821,VC_786_0,2,1.9622100379873129,0,1.0,0.0,0.0,0.0,1,1,1.0,0.0,1,1,1,"contigs_cluasted9742;size=1,contigs_cluasted9795;size=1"
822,VC_78_0,48,13029.082057908541,1236.8371408048415,0.9133012655142202,1.6701657579335503e-179,0.0,3.0,1128,1128,1.0,1.8386084887300636,1,2,1,"Alces~alces~faeces~associated~microvirus~MP10~5560,Alces~alces~faeces~associated~microvirus~MP18~4940,Lynx~canadensis~associated~microvirus~CLP~9413,contigs_cluasted100000341;size=1,contigs_cluasted6498;size=3,contigs_cluasted6501;size=1,contigs_cluasted6511;size=1,contigs_cluasted6541;size=1,contigs_cluasted6557;size=1,contigs_cluasted6568;size=2,contigs_cluasted6574;size=1,contigs_cluasted6575;size=3,contigs_cluasted6586;size=1,contigs_cluasted6597;size=1,contigs_cluasted6599;size=1,contigs_cluasted6617;size=1,contigs_cluasted6626;size=1,contigs_cluasted6641;size=1,contigs_cluasted6645;size=1,contigs_cluasted6678;size=1,contigs_cluasted6681;size=1,contigs_cluasted6684;size=1,contigs_cluasted6697;size=3,contigs_cluasted6706;size=1,contigs_cluasted6721;size=1,contigs_cluasted6730;size=1,contigs_cluasted6743;size=1,contigs_cluasted6751;size=1,contigs_cluasted6752;size=2,contigs_cluasted6755;size=1,contigs_cluasted6762;size=1,contigs_cluasted6768;size=1,contigs_cluasted6774;size=1,contigs_cluasted6786;size=1,contigs_cluasted6789;size=2,contigs_cluasted6815;size=1,contigs_cluasted6833;size=1,contigs_cluasted6855;size=1,contigs_cluasted6859;size=1,contigs_cluasted6891;size=1,contigs_cluasted6941;size=1,contigs_cluasted7006;size=1,contigs_cluasted7062;size=1,contigs_cluasted7115;size=1,contigs_cluasted7570;size=1,contigs_cluasted8390;size=1,contigs_cluasted8676;size=1,contigs_cluasted8845;size=1"
823,VC_79_0,3,5.409511858449933,8.898204962901708,0.37808351437157534,0.06989904720876719,0.0,1.0,3,3,1.0,0.6666666666666666,1,1,1,"contigs_cluasted8428;size=1,contigs_cluasted8602;size=1,contigs_cluasted8704;size=2"
824,VC_7_0,2,151.93795530622168,98.73370955503374,0.6061233741369134,0.061248794549800555,4.0,4.0,1,1,1.0,4.0,1,1,1,"Aggregatibacter~phage~S1249,Haemophilus~phage~Aaphi23"
825,VC_80_0,3,2.9244200759409065,23.256113507545507,0.11170208073167417,0.15414068606004427,1.0,1.4142135623730951,3,3,1.0,1.1380711874576983,1,2,1,"Alces~alces~faeces~associated~microvirus~MP11~5517,contigs_cluasted8400;size=2,contigs_cluasted8607;size=1"
826,VC_81_0,2,1.1840647859748463,5.037286140399846,0.19032277715682966,0.5,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"Alces~alces~faeces~associated~microvirus~MP15~5067,Alces~alces~faeces~associated~microvirus~MP3~6497"
